Employee ID    Sales Amount
1834                 324.60
1248                1216.55
1847                 550.27
1534                 587.74
1576                 277.35
1867                 474.15
1237                 382.45
1264                 325.88
1828                 726.20
1246                 253.54
1849                1034.27
1854                1068.81
1228                 548.55
1558                 783.18
1265                 826.07
1264                1026.35
1555                 908.83
1235                1130.63
1266                 962.85
1539                1105.59
1237                 407.37
1549                1005.08
1528                 355.16
1846                 644.54
1848                1111.76
1278                 937.63
1238                 348.32
1276                 537.63
1836                 439.50
1859                 836.54
1566                 292.05
1269                 721.10
1534                 947.06
1238                 915.29
1527                1013.45
1869                1043.32
1576                 968.31
1864                 998.55
1837                1141.40
1549                 505.90
1569                1142.31
1844                1202.02
1834                 329.23
1548                 882.70
1546                 811.53
1246                 985.16
1259                 332.94
1864                 708.79
1279                 291.36
1864                 583.70
1256                 975.60
1554                 652.16
1245                1027.06
1548                 813.21
1264                 980.27
1857                 251.39
1266                 607.08
1579                1247.35
1567                 684.22
1558                1036.19
1229                 668.70
1228                 774.12
1845                 624.56
1828                1017.79
1277                 667.13
1878                 525.93
1829                 995.20
1249                 553.19
1574                 528.89
1859                1182.58
1574                 988.29
1578                 598.34
1846                1168.67
1548                 650.09
1545                 999.88
1857                 310.14
1237                 893.47
1554                1123.38
1546                 720.08
1564                1050.36
1245                 672.16
1274                 503.90
1836                1094.54
1545                 746.40
1224                 289.43
1549                1211.07
1858                1154.33
1827                 638.93
1534                 361.07
1554                 362.61
1568                 732.17
1274                 390.45
1536                1240.66
1256                 327.77
1857                1048.06
1264                 588.63
1256                 783.64
1266                 656.41
1825                1169.25
1826                 603.63
1248                1005.70
1228                 383.93
1266                 343.63
1879                 838.25
1866                 600.63
1239                 710.15
1867                1217.45
1526                 336.91
1525                 340.48
1838                1058.01
1845                 910.46
1228                 785.60
1848                 347.10
1234                 498.14
1568                 990.39
1859                 873.61
1244                1243.09
1555                 557.32
1839                 297.82
1877                1039.22
1254                1172.10
1868                 393.83
1869                 661.41
1835                 584.19
1855                 701.50
1879                 358.68
1277                 485.56
1238                1170.16
1268                 590.46
1874                 918.64
1579                1206.34
1538                 677.95
1536                 446.35
1255                 964.25
1256                 631.89
1555                 458.68
1879                1238.56
1256                 490.64
1527                1152.17
1235                 945.82
1264                 701.67
1548                 648.24
1554                 825.07
1229                 646.06
1839                 613.03
1256                1179.35
1868                 335.89
1256                 515.10
1846                 933.64
1856                1212.63
1237                 834.22
1277                 688.31
1525                 835.52
1527                 449.44
1865                 646.18
1254                 603.21
1875                 598.33
1559                 724.01
1865                 857.03
1265                 495.93
1865                 387.46
1858                 919.55
1845                 777.19
1867                 259.43
1576                 897.46
1565                 281.23
1555                 271.55
1255                 694.67
1868                 875.81
1846                1100.98
1836                 978.28
1269                1121.65
1857                 522.16
1227                 754.22
1866                 385.89
1879                 370.28
1244                 766.81
1249                1153.44
1279                 802.77
1225                1158.15
1547                 407.70
1866                 533.69
1829                1185.02
1525                 820.23
1837                1147.69
1245                 640.86
1236                 857.69
1836                 431.31
1245                 479.25
1266                 284.93
1874                1087.46
1266                 300.49
1275                 471.49
1226                 269.06
1837                 555.54
1264                 834.38
1839                 406.62
1558                 697.53
1254                 688.11
1258                 781.28
1534                 310.75
1227                 647.58
1567                 866.01
1837                 847.22
1558                 349.04
1276                1234.12
1234                 514.92
1237                 690.81
1849                1104.30
1878                1031.35
1237                1061.78
1559                 285.07
1568                 712.87
1578                 881.15
1839                 772.70
1875                 669.03
1844                 905.97
1249                1074.50
1555                 465.20
1826                1053.29
1534                 890.37
1838                 899.62
1567                1096.83
1248                 318.38
1276                1137.40
1254                 577.10
1245                1213.13
1239                 886.09
1556                1020.45
1236                 568.83
1229                 301.04
1575                 951.55
1528                 340.73
1567                1244.87
1275                 989.60
1248                1109.31
1245                 731.43
1556                 948.13
1526                1134.13
1837                 340.20
1858                 922.36
1538                 422.99
1549                 784.63
1277                 382.15
1839                 896.77
1527                 616.70
1859                1017.75
1559                 469.77
1527                 906.73
1567                 860.80
1868                 645.94
1248                 451.94
1875                 378.81
1546                 426.25
1526                 806.13
1534                 284.16
1824                 683.07
1249                 453.57
1268                 421.69
1555                 898.86
1228                 784.57
1554                 255.79
1844                 534.83
1579                 440.52
1858                 762.10
1869                 998.27
1825                 518.29
1268                 891.72
1558                1213.44
1235                 754.42
1225                1165.51
1237                1055.00
1534                 519.84
1265                 936.28
1247                 645.08
1239                 932.69
1847                1004.99
1226                1096.00
1239                 342.65
1577                 456.49
1256                 947.32
1536                1109.16
1237                 566.13
1227                 612.06
1276                 490.67
1556                 727.98
1575                1139.33
1554                 932.36
1569                 405.35
1868                 507.41
1865                 852.96
1278                 356.98
1527                 747.57
1856                1119.10
1847                 807.96
1577                 482.24
1234                 372.24
1229                1019.21
1545                 624.30
1276                1177.24
1864                 341.18
1568                 513.15
1854                 530.04
1266                 569.75
1877                1192.62
1565                1182.15
1867                 313.85
1866                 420.98
1529                1083.17
1835                 680.73
1224                1169.89
1855                 863.23
1554                 825.10
1254                 930.02
1548                 401.02
1857                 519.44
1838                 772.06
1846                 660.00
1248                1016.43
1565                 996.54
1244                 601.09
1869                 347.54
1845                1177.66
1577                 745.76
1848                 955.06
1245                 515.42
1846                 543.93
1848                 312.77
1539                 967.50
1846                 416.10
1235                 481.87
1246                 952.69
1869                 664.76
1537                1085.49
1846                1151.70
1226                 617.00
1837                1236.55
1837                 768.52
1247                 462.68
1854                 330.32
1565                1181.89
1238                 730.55
1856                 920.95
1264                 924.05
1274                 336.43
1255                 431.80
1844                 322.83
1259                1158.89
1237                 773.10
1546                1084.47
1256                 360.41
1536                1211.24
1846                 567.16
1265                 583.88
1544                1068.54
1536                 548.49
1858                 454.67
1267                 806.42
1228                1164.20
1246                1165.14
1849                 344.24
1249                 299.37
1575                 259.24
1879                1200.84
1829                 729.28
1239                 327.63
1264                 949.49
1557                 933.29
1837                 948.48
1556                 305.30
1528                 764.29
1868                1147.01
1247                 343.78
1228                 602.15
1524                1016.31
1276                 875.99
1869                 278.67
1876                 723.91
1267                 501.81
1255                 511.20
1278                1038.88
1828                 860.56
1558                1094.26
1535                 310.02
1835                 601.42
1829                 824.35
1869                1198.33
1857                1250.47
1558                 292.99
1874                 350.77
1278                1091.27
1878                 272.41
1255                 300.82
1579                 778.43
1258                1132.63
1538                 905.50
1559                1081.86
1559                1101.73
1857                 847.39
1846                 250.18
1854                 627.28
1279                 402.43
1257                 890.44
1248                 354.35
1535                 619.43
1574                 658.18
1845                 879.46
1235                 949.09
1829                 447.18
1234                 915.79
1258                1110.18
1849                 564.16
1259                1114.53
1569                 845.45
1837                1137.95
1836                1031.40
1849                 999.72
1269                 679.87
1526                1237.76
1236                 334.99
1559                 516.63
1556                 507.15
1556                 746.63
1244                 871.61
1279                 632.60
1258                 960.72
1569                 269.29
1259                1052.47
1867                 267.60
1834                 263.95
1877                 766.37
1838                 305.20
1256                 568.80
1569                 669.82
1275                 511.84
1256                 438.62
1546                1053.47
1856                 256.33
1579                 932.89
1848                 380.41
1844                 641.32
1848                1116.84
1528                 319.19
1246                 301.58
1234                 548.15
1229                 901.31
1566                 412.47
1856                1104.95
1535                1058.93
1525                 759.36
1528                 858.57
1846                 287.35
1567                1173.21
1226                 636.23
1544                 552.75
1827                1195.80
1238                1138.94
1536                 957.65
1256                 845.45
1875                 625.54
1549                 837.62
1827                 676.49
1878                 628.43
1534                 831.91
1566                1069.91
1527                 714.40
1255                 300.24
1854                 881.14
1827                 693.50
1228                 756.26
1834                 596.08
1235                 404.99
1524                 656.44
1224                 435.50
1265                 302.06
1548                 707.26
1248                 888.85
1545                 885.31
1829                 842.82
1544                 265.21
1826                1075.91
1834                 672.75
1276                 734.49
1879                 591.85
1839                 308.34
1524                1097.69
1227                 930.12
1564                 477.03
1244                 611.19
1559                 876.64
1244                1029.35
1568                 608.51
1235                 333.03
1258                1198.50
1846                 356.55
1574                 562.86
1245                 425.46
1529                1147.09
1554                 930.37
1836                1168.20
1557                 586.12
1257                 516.65
1275                 293.51
1279                 254.87
1564                 289.91
1226                 982.18
1575                1232.03
1574                 765.97
1568                 680.73
1534                 658.62
1247                 347.96
1544                1250.73
1544                 345.50
1265                1028.96
1227                 534.26
1227                 732.78
1244                 971.62
1554                1248.18
1225                 302.23
1234                 954.34
1546                 853.72
1535                 829.12
1554                 994.20
1555                 987.18
1266                 306.92
1879                 687.15
1866                 871.72
1556                1233.58
1527                 936.32
1224                 578.80
1258                1070.96
1277                 783.08
1274                 779.96
1264                 898.17
1245                 446.66
1577                1166.11
1545                 337.09
1537                 867.32
1257                 276.33
1554                 460.54
1578                 470.92
1529                1079.42
1564                 852.89
1564                 791.05
1267                1169.59
1254                 435.91
1848                 933.61
1577                1194.45
1237                1206.66
1565                 449.39
1524                1090.55
1238                 858.77
1524                 657.89
1579                 923.51
1534                 913.26
1838                 745.34
1266                 301.42
1576                1004.63
1566                1094.91
1249                 578.64
1228                 896.34
1549                 615.47
1849                 394.75
1555                1212.10
1834                 318.61
1569                 259.49
1244                 475.03
1839                 372.75
1225                 597.34
1879                1198.31
1844                 611.21
1578                 777.74
1257                 807.51
1849                1007.87
1224                 275.58
1868                 624.72
1847                 840.01
1576                 505.52
1865                 600.27
1566                 460.14
1876                1061.07
1545                1061.99
1544                 716.58
1874                 425.38
1244                 821.05
1854                 268.23
1578                 956.76
1224                 867.79
1878                 866.63
1276                1008.10
1858                 948.11
1824                 331.56
1876                 603.39
1838                 869.00
1579                 573.47
1548                 937.54
1578                 250.69
1867                 960.28
1245                 803.09
1868                1109.84
1855                 866.01
1534                1086.61
1247                 406.89
1569                 699.39
1558                1236.62
1875                 301.15
1544                 540.04
1577                 482.29
1276                 657.64
1535                 845.72
1276                1210.98
1847                1016.16
1268                 582.47
1564                 440.64
1277                 601.80
1576                 889.21
1234                1143.57
1578                 975.70
1265                 295.93
1565                 336.32
1564                 546.67
1835                 557.74
1236                 354.31
1258                1229.91
1829                 353.32
1866                 948.34
1579                 280.85
1246                 444.71
1876                 624.80
1546                 358.22
1576                 851.33
1545                 609.43
1274                 940.46
1557                 638.61
1529                 834.60
1548                1213.26
1546                 304.35
1266                 822.43
1578                 569.23
1257                1101.30
1858                 917.33
1559                1066.42
1857                 432.48
1226                 345.80
1864                 818.45
1856                 948.03
1878                1168.69
1829                 484.31
1866                 418.80
1845                1151.34
1875                1105.00
1525                1138.74
1526                 890.63
1866                 513.71
1567                1236.49
1556                1003.22
1278                 445.99
1539                 462.39
1836                1186.64
1278                1218.90
1845                 484.56
1578                 816.97
1849                1042.24
1878                1108.55
1879                 616.06
1529                 966.75
1554                1067.59
1854                 299.17
1269                 559.83
1857                 427.89
1548                 283.14
1275                1214.31
1568                 915.94
1235                 776.55
1865                 939.49
1575                 934.36
1836                 815.64
1279                 944.82
1875                 838.73
1247                 445.73
1258                 444.10
1224                 907.58
1828                 553.21
1848                 256.84
1855                 443.64
1259                 734.18
1535                 513.63
1239                 388.05
1266                1175.25
1876                1021.07
1248                 963.56
1564                 741.40
1268                 879.58
1227                 690.21
1859                 797.29
1236                 839.27
1548                 691.16
1228                1177.44
1539                 275.08
1828                 946.91
1234                 547.14
1865                 978.68
1837                 605.76
1554                 556.85
1525                 949.34
1545                 585.02
1227                 403.76
1528                 263.13
1834                 618.64
1268                 787.68
1557                1034.42
1858                1006.50
1256                1019.84
1859                 351.83
1237                 815.79
1559                 677.42
1577                 753.79
1544                1080.34
1858                1110.72
1828                1121.94
1526                 838.98
1524                1233.32
1555                 282.35
1839                 499.52
1828                 854.46
1227                 341.61
1276                 538.98
1526                1038.62
1856                 963.12
1256                 382.12
1244                 632.31
1537                1136.28
1268                 816.41
1576                 332.99
1839                 455.08
1864                 861.47
1867                 316.37
1844                1103.77
1244                 496.01
1254                 821.42
1875                 276.06
1526                 836.29
1859                1177.23
1566                 401.69
1224                 938.37
1255                 594.53
1866                1061.98
1877                 382.27
1268                 366.20
1256                 408.35
1229                 946.75
1848                 933.44
1845                 733.03
1268                 708.05
1836                 817.75
1838                 977.55
1848                 456.82
1268                1129.85
1827                 688.79
1258                 938.65
1539                1229.31
1838                 690.19
1848                 309.52
1278                 853.07
1266                 911.75
1858                 350.99
1556                 757.06
1268                 864.73
1844                 313.90
1259                 938.71
1244                 890.98
1859                1090.51
1856                 836.50
1278                 451.31
1539                 688.65
1849                 865.33
1259                 998.05
1568                 745.09
1876                 462.02
1547                 357.20
1268                 831.99
1864                 580.38
1854                 944.70
1556                 559.10
1876                1157.26
1547                1056.19
1545                1238.48
1539                 658.79
1579                 734.25
1528                 411.58
1847                 667.20
1838                 774.42
1536                 282.07
1264                1211.08
1846                 479.94
1249                1082.07
1525                 380.25
1224                 892.85
1237                 431.71
1828                 298.17
1546                1237.79
1866                 700.77
1529                 256.41
1837                 554.72
1246                 343.59
1227                 992.43
1825                 991.17
1866                 632.48
1239                 996.24
1527                 913.93
1275                1193.13
1834                 587.99
1846                 692.25
1836                 455.61
1524                1025.55
1577                 736.45
1846                 404.53
1236                 885.65
1867                1217.29
1528                1027.53
1576                 733.38
1536                 549.50
1255                 898.69
1537                 781.96
1257                 925.78
1274                1053.22
1265                 312.80
1555                 808.10
1237                 770.04
1874                 815.74
1244                 401.01
1578                 900.33
1824                 384.90
1554                 999.87
1239                 266.03
1856                 699.32
1548                 847.92
1878                 816.31
1877                 505.26
1244                 937.17
1579                 730.30
1828                1207.47
1248                 422.55
1848                1055.44
1265                 497.09
1557                 891.20
1277                1113.28
1869                1196.06
1878                 775.69
1537                 806.36
1536                 426.90
1879                 568.07
1857                 501.82
1827                 901.25
1224                 803.75
1845                1192.32
1828                 950.79
1845                 325.03
1569                 982.34
1226                1015.94
1825                 628.23
1269                 980.83
1577                 587.93
1867                 401.77
1277                1052.09
1527                 443.92
1247                 593.57
1558                1008.63
1877                 391.10
1574                 284.62
1525                 656.42
1534                1013.46
1854                 996.60
1247                 736.14
1248                 323.52
1247                 746.36
1234                 794.64
1244                 749.34
1279                1128.89
1849                 673.46
1227                 564.62
1874                 426.24
1245                 538.06
1867                 765.71
1878                1084.16
1244                 826.53
1859                 804.87
1834                1242.55
1267                1156.46
1274                1139.92
1266                 658.79
1247                 686.38
1524                 500.91
1579                1245.30
1567                 912.47
1527                 539.02
1235                 536.21
1554                 643.85
1554                 909.77
1255                 965.93
1575                1024.76
1255                 757.03
1525                 862.12
1536                1096.40
1825                 590.48
1527                 610.36
1836                1069.26
1566                 645.54
1547                1129.99
1574                 887.18
1529                 993.36
1547                 903.20
1239                1069.16
1558                 357.21
1837                1225.49
1875                1104.75
1539                 529.03
1256                 685.00
1849                 321.53
1226                1166.70
1855                 338.14
1844                 602.33
1277                 515.39
1827                 808.24
1229                 934.20
1565                 471.31
1538                 297.61
1878                1046.64
1567                1136.13
1838                1209.59
1858                 884.36
1565                1056.53
1578                 793.49
1844                 591.22
1268                 547.86
1836                 418.02
1546                 311.31
1866                 940.55
1825                 830.02
1576                 735.77
1237                1048.25
1879                1166.91
1254                 628.66
1525                 620.84
1529                 586.17
1228                1209.19
1556                1157.93
1546                1068.48
1266                 884.02
1848                 835.34
1834                 779.22
1554                1197.81
1248                 296.21
1244                 824.66
1864                 723.37
1876                 363.30
1554                 476.22
1826                 516.05
1547                 664.32
1277                 656.17
1855                1146.70
1837                 747.05
1825                1191.09
1275                 764.71
1566                 744.90
1566                1149.87
1538                1132.11
1226                1217.38
1548                 955.45
1527                 833.14
1855                 778.03
1276                1002.85
1839                1099.54
1559                 443.69
1554                 958.79
1857                 558.91
1554                 412.52
1225                 587.11
1876                1007.11
1546                1142.20
1246                1194.76
1567                 638.21
1569                 597.41
1846                 570.94
1224                 825.01
1555                 915.35
1244                 453.97
1538                 336.36
1248                 673.06
1527                1242.67
1829                 936.61
1539                1105.17
1537                 863.79
1526                 869.16
1577                 501.67
1546                 574.79
1257                 925.61
1244                 787.63
1247                1040.36
1255                 724.53
1529                 317.25
1867                 398.53
1265                1085.52
1875                 428.59
1524                 829.97
1255                 580.70
1267                 902.72
1557                 451.96
1549                 846.06
1845                1105.89
1549                 446.78
1278                 810.21
1255                 506.84
1569                 451.28
1534                1199.59
1567                 520.12
1854                 721.91
1276                 984.81
1524                 880.41
1828                 713.21
1526                1072.84
1244                 504.35
1845                1034.44
1534                1127.16
1824                 586.26
1267                1184.84
1876                 487.85
1236                 971.05
1877                 381.22
1849                 866.19
1265                 691.10
1255                1176.51
1535                1198.09
1854                 747.17
1575                 924.73
1279                1001.77
1548                 784.64
1846                 434.10
1254                 383.45
1838                1035.54
1879                1183.66
1557                 369.44
1864                1148.66
1228                 556.79
1244                 869.89
1237                 635.24
1249                1006.25
1238                 281.40
1578                 783.27
1874                1141.47
1845                1174.94
1855                 477.67
1258                1221.67
1554                1166.27
1854                 879.82
1855                 454.72
1565                 610.95
1244                 300.00
1279                 822.36
1857                 438.79
1855                1162.35
1867                 745.21
1859                 508.80
1227                 805.36
1876                 390.31
1536                 988.46
1249                 464.89
1534                 702.19
1574                 511.66
1257                 867.08
1265                 323.96
1877                1042.20
1567                 718.18
1867                 991.70
1556                 782.48
1229                 865.26
1825                 328.50
1245                 549.74
1567                 438.87
1864                1088.84
1575                 806.44
1257                 493.75
1236                 506.79
1564                 612.51
1828                 664.66
1824                1084.60
1844                 394.71
1837                 825.37
1548                1233.75
1258                 829.58
1566                1175.93
1846                 460.31
1274                 312.60
1859                 783.36
1267                 913.96
1567                 846.14
1877                 693.27
1255                1231.83
1564                 881.24
1264                 517.65
1546                 558.14
1544                 736.80
1847                 644.23
1529                1208.48
1877                 752.46
1534                 578.58
1875                1022.99
1577                1222.91
1869                 931.29
1527                 553.47
1569                 921.94
1848                1174.47
1256                 588.79
1538                1152.07
1235                1049.19
1875                1103.54
1569                 951.92
1826                1119.50
1579                 501.10
1574                 970.67
1557                 751.49
1839                 378.49
1276                1220.31
1875                 522.90
1226                 879.58
1247                 340.33
1855                 327.06
1854                 535.89
1838                 904.34
1235                 583.71
1568                 344.00
1567                 429.95
1847                 471.20
1544                 901.43
1268                 268.25
1277                 266.94
1534                 579.38
1226                 741.00
1849                 539.91
1856                1110.02
1846                 724.86
1248                1005.09
1226                 873.94
1864                 773.35
1555                 926.67
1229                1226.85
1558                 975.38
1269                 934.56
1224                 626.55
1854                1129.16
1245                1122.99
1566                 626.17
1568                 461.05
1876                 557.66
1855                 627.21
1236                1108.87
1835                 910.90
1268                 777.77
1575                1174.58
1846                1105.66
1279                 818.87
1279                1156.50
1239                1026.42
1837                 425.89
1856                 797.93
1234                1223.15
1267                1117.00
1279                 953.11
1577                 497.79
1555                1090.89
1879                1006.99
1856                1014.91
1858                 754.83
1825                 264.28
1838                 718.35
1569                1122.52
1838                 616.44
1549                 825.52
1559                 455.59
1277                1090.36
1554                1239.67
1258                 975.73
1277                1179.34
1224                 526.40
1237                 661.27
1856                 977.01
1844                1070.39
1556                 701.50
1859                 451.17
1538                 450.37
1878                 873.01
1529                 790.50
1859                1233.23
1257                1059.65
1224                1098.73
1544                 487.25
1557                1083.46
1535                 558.12
1536                1111.46
1858                1001.55
1548                 802.55
1528                1232.17
1826                1093.95
1566                 418.87
1226                1069.81
1849                 691.71
1576                 878.66
1238                 452.03
1824                 455.47
1239                1058.49
1245                 662.06
1226                 554.73
1526                 334.38
1276                 516.40
1836                 591.16
1239                 405.93
1855                 646.03
1849                1245.45
1827                1220.57
1579                 788.10
1528                 549.00
1228                 721.80
1847                 848.82
1847                 826.45
1258                 946.77
1554                 399.56
1866                 732.17
1228                 600.84
1538                 875.88
1274                 769.53
1259                1174.62
1279                1145.80
1534                 792.52
1275                 778.76
1878                 473.52
1237                 808.19
1236                 713.40
1237                 645.04
1845                 773.36
1836                1001.93
1249                1241.11
1847                1035.20
1259                 768.02
1865                 311.49
1839                 460.80
1566                 611.34
1858                 283.42
1576                 998.29
1828                 714.18
1879                 971.92
1859                 748.48
1839                 851.97
1239                 252.00
1226                 948.71
1264                 520.52
1247                 445.55
1247                 753.85
1878                 288.66
1857                1102.96
1278                 749.46
1229                 721.32
1567                 713.53
1567                1226.47
1248                1119.40
1559                 763.56
1876                 337.59
1537                 818.46
1826                 666.17
1544                 736.21
1245                 485.96
1537                 827.92
1836                1001.26
1576                 769.73
1237                 864.05
1837                 943.70
1854                 347.42
1866                1163.03
1575                1119.71
1278                1178.10
1225                1037.03
1245                1163.57
1237                 765.33
1256                 327.86
1874                 375.39
1227                 607.78
1237                 490.80
1555                 310.57
1564                 884.86
1825                 452.84
1245                 836.37
1876                 376.34
1549                 918.90
1876                1168.87
1234                1250.31
1856                1191.98
1255                 658.91
1229                1013.52
1566                 519.56
1859                 799.48
1555                 477.11
1548                1184.86
1226                 571.13
1236                 460.83
1558                 686.06
1246                 838.67
1276                 656.47
1864                 360.34
1528                 645.31
1527                 990.18
1569                 900.69
1545                1194.19
1536                 259.70
1855                 287.08
1849                1237.60
1566                 629.45
1879                 846.67
1869                 660.95
1564                 708.73
1555                 642.46
1545                 375.43
1268                 839.08
1854                1150.11
1869                 729.55
1225                1091.95
1535                 761.66
1874                1240.04
1247                 990.15
1568                 496.88
1526                 837.28
1536                 932.62
1226                1089.32
1258                 727.30
1267                1103.95
1849                 261.23
1868                1097.58
1268                 292.40
1224                1243.31
1868                 519.89
1537                1192.18
1525                1190.97
1534                 487.37
1254                 814.45
1829                 255.68
1575                 397.84
1835                 385.55
1278                 995.66
1537                 325.99
1847                 746.10
1546                 457.11
1546                 961.16
1824                 937.69
1226                1155.29
1834                 711.95
1838                 340.31
1569                 332.82
1276                 252.42
1265                1049.77
1828                 541.88
1829                 543.96
1525                 368.84
1829                 533.69
1276                1187.67
1235                 359.72
1544                 899.04
1238                 540.09
1278                 916.92
1249                1156.65
1876                1054.31
1266                 782.99
1278                 564.73
1537                 609.44
1877                 965.20
1268                1203.70
1527                 718.17
1264                 282.55
1237                1187.01
1878                 754.85
1576                 648.43
1859                1088.19
1848                 560.98
1534                1047.89
1838                 607.78
1569                 616.73
1277                 455.50
1235                 866.79
