Employee ID           Sales Amount
1245                        950.48
1838                        941.49
1579                        895.99
1265                        886.35
1545                        958.95
1554                       1075.31
1227                        943.79
1264                        819.75
1825                        310.78
1558                        475.57
1829                        804.39
1844                        367.42
1825                       1011.89
1236                        596.48
1539                        255.16
1227                       1101.49
1849                       1184.54
1244                        356.07
1568                        411.57
1535                       1080.18
1569                        628.51
1874                        314.40
1538                        516.58
1865                        276.30
1826                        864.67
1548                        333.29
1844                       1250.50
1274                        491.25
1539                        674.09
1274                        761.55
1866                        512.34
1858                        785.47
1548                       1156.68
1865                       1097.76
1268                        733.65
1856                        389.44
1258                        267.26
1239                       1164.44
1528                        661.94
1245                       1138.18
1255                        872.19
1264                        784.84
1847                        661.47
1575                        381.22
1838                        286.49
1257                        945.12
1247                        515.64
1225                        414.06
1236                        330.43
1268                        476.15
1254                        715.86
1269                        394.20
1556                        869.63
1844                       1221.68
1577                        260.89
1838                        766.61
1875                        861.70
1856                        703.12
1255                        957.72
1579                       1179.69
1527                        907.34
1558                        305.76
1249                       1214.90
1227                        914.78
1278                        296.94
1855                        937.47
1877                        335.42
1524                        802.14
1275                        553.68
1577                       1207.01
1264                        325.07
1548                        648.41
1237                        482.16
1245                       1095.69
1558                       1179.30
1856                       1153.66
1548                        717.52
1844                       1127.65
1257                        680.57
1828                        332.78
1557                        768.00
1226                       1042.57
1578                        700.19
1555                        442.55
1266                        566.10
1558                        967.92
1845                        993.75
1549                        397.06
1245                        512.17
1847                       1087.69
1229                        493.89
1535                        698.74
1837                       1025.52
1857                        820.62
1846                       1114.72
1537                        846.84
1865                        583.01
1276                        484.92
1278                       1038.66
1229                        270.36
1576                        276.21
1829                        474.56
1225                        523.80
1575                        750.62
1255                        853.95
1836                        932.92
1246                       1193.76
1878                        331.18
1537                        262.47
1274                        917.11
1874                        837.05
1536                        754.34
1558                        705.01
1879                       1077.63
1564                        703.93
1579                        369.14
1226                       1181.93
1869                        826.67
1555                        301.75
1855                        569.82
1874                        530.33
1557                       1009.79
1237                        694.86
1234                        697.84
1274                        988.11
1279                       1078.19
1525                        297.90
1826                        480.32
1868                       1225.64
1836                        762.43
1526                       1176.73
1269                        945.05
1246                        898.84
1254                       1243.65
1857                        839.74
1834                        841.99
1879                        695.78
1836                        819.35
1576                        539.71
1547                        564.21
1534                        884.82
1524                       1087.56
1274                       1071.22
1529                        576.42
1874                        355.19
1578                        604.65
1837                       1060.43
1857                        327.91
1279                       1175.11
1576                       1071.49
1524                        771.53
1875                        679.09
1567                        625.40
1535                        991.24
1565                        395.50
1847                        826.41
1874                        757.60
1874                        852.54
1556                        853.58
1846                        715.91
1875                        434.56
1227                        795.29
1276                       1086.01
1226                        973.14
1274                        879.56
1826                        783.84
1574                        859.51
1864                        320.70
1856                        720.91
1847                        278.76
1827                       1054.02
1864                        500.18
1226                        542.08
1535                        410.06
1558                        467.18
1847                        698.69
1844                        927.29
1237                        648.93
1877                       1107.08
1854                        462.79
1837                       1008.62
1859                        976.94
1266                        988.69
1876                       1127.03
1256                        507.64
1229                        558.83
1259                        432.69
1845                        732.89
1568                        294.49
1265                        918.71
1835                        864.85
1564                        449.28
1275                        422.52
1269                        605.80
1827                       1104.86
1535                        502.55
1829                        680.36
1235                        370.67
1234                       1170.72
1264                        585.92
1576                        638.57
1869                        834.98
1579                        573.56
1536                        788.52
1846                       1198.73
1549                        661.67
1846                       1114.05
1529                       1019.83
1229                        633.04
1548                       1232.76
1247                       1180.23
1834                        924.71
1249                       1141.46
1856                        814.56
1834                        538.86
1569                        308.83
1547                        889.29
1546                       1234.37
1276                        642.29
1564                       1064.69
1228                        559.28
1559                       1048.76
1548                        417.85
1239                        581.12
1269                        398.26
1268                       1218.28
1278                        564.66
1534                        682.21
1235                        761.24
1255                        277.72
1277                        356.99
1244                       1035.84
1848                       1161.01
1876                       1009.79
1245                        932.19
1568                       1076.65
1265                        813.26
1526                        612.43
1834                       1096.96
1575                        436.53
1278                        683.20
1879                        378.46
1579                        613.25
1544                        860.59
1535                       1036.62
1847                        858.91
1537                       1008.65
1858                        625.66
1577                        480.58
1279                        539.66
1257                        860.17
1825                        469.26
1866                        514.44
1546                       1015.74
1574                        598.69
1845                       1009.10
1236                        575.52
1857                        654.03
1825                        805.75
1879                        661.05
1258                        585.18
1524                        778.52
1579                       1005.95
1524                       1067.63
1845                        999.47
1825                        327.02
1557                        967.78
1266                       1012.01
1874                        347.18
1825                       1038.40
1269                        498.01
1265                        849.46
1549                        288.50
1229                       1111.34
1549                        745.52
1534                        418.37
1225                       1154.10
1277                        382.55
1568                        983.67
1228                        473.71
1825                        992.77
1247                       1001.52
1556                        921.19
1564                        598.02
1578                       1119.48
1864                        592.71
1246                        494.48
1237                        631.90
1535                       1163.04
1255                        939.35
1266                       1162.52
1864                        587.00
1224                        612.19
1837                       1145.64
1568                        702.20
1835                       1082.48
1226                        862.19
1527                        312.45
1247                        514.20
1256                       1246.03
1537                        762.96
1877                        711.63
1574                        408.32
1835                       1155.31
1258                        661.68
1844                        453.69
1879                        910.39
1578                        749.98
1577                        955.88
1859                        660.03
1249                       1049.56
1534                        252.16
1557                       1136.08
1227                       1140.73
1828                        662.22
1258                       1098.40
1567                        334.88
1845                        554.72
1229                       1190.35
1547                        345.21
1268                        372.57
1224                       1095.56
1267                        969.33
1846                        609.99
1826                        302.25
1569                        652.62
1544                       1034.37
1524                        475.57
1576                        463.42
1875                        487.90
1566                        408.31
1225                        423.13
1554                       1019.11
1249                        406.19
1877                        912.02
1247                        252.75
1857                       1010.49
1844                        429.81
1527                        444.23
1537                       1000.34
1276                        900.96
1237                        966.91
1564                        792.91
1556                        361.18
1264                        621.78
1868                        481.12
1227                        920.14
1876                        617.83
1545                       1123.15
1575                        674.84
1878                        772.41
1276                       1052.70
1249                        414.85
1269                       1147.94
1545                        564.55
1528                        876.96
1546                       1118.35
1237                        573.03
1554                        584.07
1874                        647.07
1848                        512.39
1547                        375.18
1879                        487.99
1569                       1196.75
1856                       1078.11
1826                        895.12
1539                       1094.21
1874                       1042.46
1566                        548.67
1547                       1062.03
1254                        684.42
1237                        318.39
1227                        451.33
1555                        570.74
1867                        797.36
1534                       1197.96
1878                       1161.09
1545                        547.48
1537                        529.79
1236                        804.75
1256                        443.76
1836                        726.10
1244                        325.77
1248                        647.05
1534                        500.62
1574                       1117.81
1238                        282.55
1268                        534.83
1538                        519.49
1858                       1181.42
1268                        942.92
1828                        997.17
1875                        720.35
1257                        500.07
1259                        586.09
1278                       1211.32
1858                        901.46
1876                        952.48
1279                       1041.03
1259                        419.13
1548                        484.96
1569                        375.63
1869                        965.31
1234                        854.06
1566                       1068.99
1234                        750.08
1575                        652.52
1557                       1159.67
1544                        465.26
1565                        862.62
1279                        326.06
1849                        308.57
1225                        257.22
1259                        481.57
1869                        937.56
1869                       1031.95
1537                        841.62
1876                       1029.47
1566                        460.68
1869                        734.52
1279                        967.65
1239                        749.34
1228                        690.54
1865                        921.04
1258                        798.54
1836                        385.40
1265                        540.49
1539                       1116.26
1849                        447.65
1226                        349.32
1249                        839.57
1837                        283.42
1838                       1032.11
1879                        391.93
1826                        623.28
1525                        755.27
1577                       1212.91
1577                        776.47
1538                        942.00
1575                        645.49
1254                       1245.53
1578                        949.34
1266                       1147.81
1264                        777.74
1858                        527.01
1836                        715.30
1226                        693.89
1866                       1102.07
1278                        647.59
1835                        906.23
1849                        433.33
1865                        623.98
1545                        922.84
1579                        551.35
1876                        417.54
1247                        819.87
1574                        456.20
1844                        555.97
1264                       1187.06
1557                        560.00
1864                        680.17
1277                        863.70
1569                        573.96
1567                        534.03
1829                        399.85
1544                       1136.22
1274                        995.69
1876                       1170.96
1857                        343.11
1238                        923.48
1247                        252.42
1259                       1055.62
1876                       1211.15
1279                        331.45
1529                        827.91
1874                        859.67
1834                       1213.63
1839                       1201.35
1564                        678.88
1528                        757.09
1548                       1130.29
1236                        772.39
1876                        537.85
1226                        350.13
1866                        846.04
1549                        861.00
1537                        708.54
1537                       1089.83
1238                        406.58
1827                        531.57
1239                        360.65
1824                       1192.98
1825                        559.51
1546                        263.68
1235                        330.33
1265                       1069.63
1875                        800.93
1864                        630.82
1225                        415.92
1267                       1247.05
1828                        925.56
1576                        463.66
1537                       1170.40
1277                        785.21
1564                       1073.35
1549                        532.75
1565                       1204.22
1845                       1203.80
1835                        275.57
1879                        711.77
1527                        979.64
1866                        896.69
1259                        499.44
1255                        650.25
1235                       1109.62
1869                       1064.89
1828                       1200.24
1846                        952.85
1569                       1148.15
1545                       1130.10
1278                        360.92
1224                        838.02
1834                        898.15
1246                        659.63
1277                       1045.17
1274                        326.30
1839                       1197.77
1826                        786.90
1254                        442.09
1226                        898.03
1575                       1221.32
1565                       1134.47
1549                        415.27
1856                        672.57
1825                        279.56
1225                       1236.46
1536                        544.38
1557                       1076.05
1566                       1111.61
1267                        456.57
1564                        675.32
1539                       1020.61
1225                        681.30
1548                        416.55
1227                        968.79
1247                        564.13
1544                        482.00
1867                        913.21
1564                        443.44
1857                       1096.45
1524                        323.01
1258                        339.87
1249                       1027.45
1248                        999.12
1574                        634.41
1839                        611.37
1228                       1099.63
1249                        824.63
1574                        257.42
1564                        585.53
1878                        539.07
1227                        964.15
1567                        747.26
1565                        981.16
1865                        277.21
1526                        821.75
1525                       1168.51
1847                        804.54
1227                        334.48
1534                        485.15
1226                        385.95
1867                        268.39
1268                        373.37
1859                        900.94
1226                        872.97
1275                       1218.35
1529                        746.09
1239                        537.32
1264                        996.35
1525                       1044.00
1559                       1039.64
1849                        568.36
1538                        821.71
1868                       1117.31
1228                       1118.43
1277                        537.67
1824                        406.30
1829                        696.63
1234                        682.40
1237                        530.72
1549                        598.39
1544                        363.18
1256                        301.62
1525                        850.49
1538                        330.12
1574                        935.04
1237                        971.40
1267                       1185.77
1575                        420.87
1249                        889.64
1845                       1155.89
1538                        283.86
1569                        864.11
1555                        288.70
1555                        331.22
1877                       1126.80
1549                        635.76
1226                       1197.78
1524                       1045.07
1268                        592.13
1858                        983.05
1276                        607.21
1266                        445.81
1566                        642.12
1256                       1226.89
1545                        859.61
1835                        345.09
1847                        977.48
1879                       1050.69
1836                        562.84
1267                        755.96
1259                       1219.62
1526                        306.79
1877                       1019.54
1267                        939.47
1844                        580.35
1579                        307.26
1548                       1144.05
1576                        958.81
1866                       1036.18
1534                        623.26
1224                        889.93
1854                        716.86
1565                        995.97
1559                        381.95
1279                       1163.93
1277                        510.36
1269                        469.25
1825                       1059.80
1268                        253.50
1247                       1074.48
1828                        754.87
1867                        782.47
1539                        751.75
1556                       1127.95
1249                        590.31
1838                       1125.15
1876                        967.93
1834                        418.67
1534                        840.36
1836                        400.45
1568                        859.44
1244                        279.80
1557                        662.38
1524                        466.75
1875                        451.30
1535                        663.37
1868                       1179.04
1536                       1012.04
1239                        758.11
1864                        698.44
1249                        649.53
1264                        363.30
1579                       1203.59
1529                        729.62
1244                       1142.31
1576                        774.35
1258                        542.51
1559                        870.28
1877                        706.34
1565                       1228.21
1567                        286.20
1558                       1046.06
1566                       1045.84
1838                        727.96
1837                        622.56
1876                        541.07
1865                        686.46
1867                       1102.11
1834                        836.47
1245                       1049.43
1279                        651.10
1226                        294.44
1564                       1233.86
1568                       1215.42
1239                        635.07
1268                       1165.38
1546                        558.12
1269                        685.07
1846                        668.86
1254                        782.83
1834                        925.15
1525                        652.28
1544                        296.38
1844                       1226.60
1837                       1229.80
1247                        905.43
1244                       1249.66
1844                        879.16
1269                       1074.86
1579                        372.47
1867                        608.14
1834                       1227.09
1567                       1193.57
1547                       1171.55
1826                        489.34
1828                       1156.90
1268                        371.57
1229                       1151.14
1564                       1204.14
1266                        745.40
1825                        867.40
1834                        948.59
1556                        934.52
1254                        568.54
1227                        333.51
1847                        524.30
1824                        910.73
1838                        487.79
1228                       1239.69
1848                       1216.29
1264                       1073.12
1559                        953.01
1264                        793.11
1225                        282.33
1856                        252.28
1857                        796.77
1539                        364.74
1559                        955.51
1856                        838.84
1834                        530.25
1837                        405.42
1854                        978.42
1257                        949.68
1524                       1145.57
1559                        872.27
1526                        659.70
1266                       1110.68
1249                        402.65
1527                       1146.70
1225                        417.16
1867                        415.90
1239                        639.62
1848                        458.91
1878                        827.41
1226                       1212.41
1544                       1057.60
1527                        809.84
1527                       1167.95
1827                        260.43
1874                        520.11
1266                        391.69
1864                        465.80
1835                        414.11
1856                        860.94
1268                        510.90
1269                       1050.57
1559                        789.78
1247                        660.45
1249                       1010.60
1236                        589.12
1265                        433.65
1235                        564.50
1844                       1187.62
1534                        647.64
1537                        502.04
1546                       1065.76
1225                       1222.99
1837                        723.24
1278                        929.16
1269                        804.59
1276                       1094.89
1525                        800.12
1866                        596.30
1868                        370.40
1867                       1007.16
1279                        395.12
1544                       1007.59
1876                        595.49
1245                        308.27
1239                       1104.85
1848                        460.21
1574                        349.45
1244                        914.81
1874                        645.32
1536                        718.16
1834                        839.97
1837                       1227.47
1527                        413.00
1226                       1182.45
1545                        405.24
1266                        561.55
1254                        520.50
1576                        559.89
1555                        818.76
1278                       1066.89
1569                        342.60
1835                       1042.26
1244                       1074.78
1524                       1141.41
1876                        572.93
1235                        972.09
1278                        696.07
1564                        364.07
1225                        761.02
1846                       1018.88
1827                        525.35
1839                        912.34
1565                        365.97
1547                        844.85
1279                       1022.10
1858                        479.23
1865                        296.50
1838                        282.13
1547                       1061.94
1854                        704.70
1264                        968.60
1544                       1007.55
1524                       1228.49
1236                       1089.74
1548                        836.62
1558                        702.84
1547                        616.75
1267                        419.76
1527                        457.88
1825                        738.37
1835                       1126.91
1546                        691.65
1239                       1024.80
1858                        340.39
1235                        258.75
1848                        528.21
1865                        419.49
1526                        261.77
1875                        414.47
1846                       1106.16
1848                        760.85
1225                        956.21
1224                        689.09
1846                        572.64
1558                        447.20
1239                       1246.00
1547                       1172.27
1535                        971.15
1274                        706.38
1574                        500.25
1864                        740.67
1839                        662.07
1576                        641.38
1574                        303.60
1534                        360.87
1879                       1246.64
1864                        778.40
1528                        625.50
1824                        879.62
1875                        982.43
1528                       1112.51
1527                        494.90
1829                        325.82
1547                        711.34
1269                        652.74
1856                       1172.50
1544                        704.79
1878                        281.07
1564                        473.68
1269                        822.51
1856                        294.16
1874                        466.10
1226                        259.59
1874                        681.84
1848                        447.24
1845                        385.23
1869                        351.05
1245                        736.85
1845                        880.87
1874                        431.46
1254                        293.00
1249                        888.61
1837                        473.79
1224                        686.59
1555                        879.41
1249                        632.61
1566                        573.45
1538                        847.10
1239                        700.35
1275                       1223.98
1536                        780.46
1526                        646.73
1576                       1195.64
1879                        349.27
1236                        251.35
1236                        774.38
1569                       1188.90
1537                        309.64
1228                        496.00
1837                        299.66
1576                        947.23
1564                        675.61
1239                        674.49
1837                        594.82
1537                        720.25
1237                        469.32
1266                        387.41
1855                        751.28
1277                        791.76
1537                        838.20
1878                        983.78
1576                        508.60
1245                       1019.83
1228                       1219.28
1525                        346.39
1524                        673.93
1239                        890.42
1229                       1016.88
1856                       1203.62
1848                       1039.06
1879                       1064.46
1525                        769.85
1846                        905.87
1574                        812.84
1275                        416.50
1549                        829.30
1857                        740.36
1264                        528.22
1279                        593.78
1568                        526.86
1246                        722.52
1537                        481.67
1866                       1049.89
1258                        845.38
1559                        887.84
1269                        638.24
1879                        602.81
1567                        593.21
1528                       1094.22
1837                       1066.99
1828                        474.58
1244                       1076.86
1874                        316.87
1826                        852.98
1869                        844.38
1879                        266.31
1555                        446.60
1576                        522.78
1227                        887.16
1854                        478.72
1556                        583.74
1837                        972.43
1526                        329.72
1225                        538.65
1866                        839.49
1865                        877.94
1259                        489.34
1559                        455.79
1834                        628.73
1238                        622.26
1264                        828.88
1249                        597.21
1554                        466.45
1566                        724.78
1247                        993.40
1856                        355.13
1874                        270.57
1838                        746.30
1539                        366.26
1849                        325.06
1865                       1153.30
1259                        730.53
1869                       1114.74
1229                        972.62
1244                        717.99
1526                       1109.05
1549                        729.14
1537                        803.76
1567                        857.53
1845                       1133.82
1578                       1080.37
1838                       1043.44
1829                       1053.18
1279                        793.15
1255                        958.12
1255                        802.94
1865                       1170.92
1857                       1240.21
1537                       1124.39
1839                        752.53
1224                        750.32
1258                        705.95
1876                        854.67
1248                        293.76
1225                        815.92
1855                        926.67
1568                        988.50
1238                       1230.14
1567                       1161.06
1577                       1068.92
1844                        474.60
1556                        941.43
1567                       1151.24
1526                       1142.07
1249                        420.50
1829                       1050.30
1848                       1020.02
1526                        929.22
1275                        635.59
1225                        603.67
1277                        665.31
1836                        402.72
1246                        679.80
1257                        733.34
1556                        947.31
1856                        652.16
1878                        410.65
1545                        836.27
1826                        481.79
1876                        298.83
1237                       1030.91
1859                       1243.35
1525                        943.00
1525                        423.72
1578                        631.66
1576                        390.55
1577                        855.04
1859                        988.01
1557                       1245.93
1875                        491.74
1859                        892.66
1865                        751.04
1244                        386.83
1829                        711.87
1876                        673.68
1874                        698.81
1848                       1105.09
1535                        834.71
1868                       1062.82
1569                        959.93
1279                        524.24
1575                        439.11
1245                        958.05
1844                       1230.17
1554                        897.18
1264                        571.71
1864                        600.48
1229                        696.37
1576                       1148.31
1828                        912.21
1558                        361.70
1527                        452.97
1579                        920.13
1245                        451.04
1248                       1043.64
1836                        428.99
1556                       1122.33
1875                        660.65
1547                        671.93
1247                        805.49
1564                        976.44
1526                       1164.23
1277                        802.75
1867                        943.58
1255                        564.92
1255                        911.93
1266                        306.23
1547                        799.91
1279                        877.75
1844                        847.63
1855                        677.26
1278                        849.62
1224                        355.56
1259                       1087.12
1249                        820.87
1869                        513.85
1849                        944.26
1258                        583.88
1266                        350.08
1554                       1074.72
1259                        631.09
1249                        304.30
1579                        395.29
1249                       1100.83
1856                        503.29
1548                        900.40
1265                        884.10
1876                        366.19
1844                        285.18
1268                        877.10
1566                        350.70
1829                        278.78
1528                        390.77
1539                        270.90
1839                       1226.70
1224                        794.47
1564                        468.88
1275                        813.18
1235                        637.51
1575                        842.56
1245                        449.73
1577                        612.88
1274                        704.21
1876                       1248.70
1528                       1092.07
1846                        316.77
1237                        337.88
1875                       1152.43
1855                       1031.78
1826                        790.14
1239                        532.46
1238                        935.14
1247                        321.98
1576                        285.10
1526                       1168.16
1876                        638.57
1867                        492.65
1577                       1113.25
1248                        304.26
1237                        886.76
1224                       1084.71
1864                        814.95
1544                        978.47
1235                        305.57
1249                        701.67
1266                        834.07
1834                        499.86
1567                        451.65
1545                        560.70
1849                        692.17
1277                       1250.13
1568                       1226.94
1837                        532.27
1237                        654.27
1554                        977.53
1534                        801.61
1248                        693.24
1555                        904.10
1826                        596.20
1868                       1042.60
1275                        367.48
1227                       1217.80
1279                        481.00
1876                        426.56
1534                        680.97
1549                       1130.16
1549                        266.94
1535                        467.38
1567                        597.43
1259                        613.38
1234                       1139.97
1839                        637.12
1535                        477.40
1267                       1245.28
1237                        640.37
1864                        785.53
1876                       1118.86
1576                        879.04
1528                        959.61
1868                       1065.04
1834                        300.36
1828                        820.44
1859                        730.72
1535                        349.22
1278                        837.60
1566                        494.60
1864                        332.10
1559                       1161.78
1555                       1120.56
1848                        621.18
1537                        682.94
1827                       1085.03
1856                       1167.10
1269                        886.15
1577                        534.06
1868                        697.91
1538                       1167.06
1558                       1110.04
1824                        275.23
1855                        985.44
1878                        528.88
1248                        925.60
1235                       1224.10
1529                        266.70
1837                        427.74
1237                        943.12
1576                        422.50
1538                        615.35
1524                        852.10
1547                        428.11
1845                        940.32
1836                        780.58
1266                       1149.87
1239                        471.57
1274                        665.88
1257                        610.60
1256                       1074.99
1274                        658.67
1244                        605.77
1245                        973.63
1855                        333.54
1865                       1243.05
1565                        682.24
1855                       1177.40
1828                        638.39
1858                        821.52
1228                       1028.01
1578                        896.11
1856                       1243.23
1825                        500.29
1558                        783.67
1835                        589.92
1255                        998.25
1534                        571.72
1245                        394.53
1258                        423.94
1226                        895.23
1836                        681.54
1537                        410.99
1579                        694.71
1878                       1114.12
1855                        505.60
1569                        778.35
1234                        748.19
1866                        568.21
1224                        919.09
1278                        641.24
1828                        407.24
1865                        954.65
1827                        667.29
1844                        633.42
1839                        886.61
1559                        295.67
1524                        541.78
1827                        681.19
1246                       1217.41
1557                        993.09
1829                       1046.20
1856                        296.21
1539                       1171.10
1846                        369.48
1846                        573.47
1855                        373.85
1255                        678.01
1827                        716.78
1535                       1075.54
1567                        488.12
1226                        756.26
1826                        841.36
1277                       1234.58
1574                        692.94
1239                        920.27
1249                       1115.68
1266                       1134.79
1556                        811.07
1567                       1117.80
1259                       1018.37
1274                        436.57
1226                       1243.41
1228                       1140.33
1875                       1188.85
1874                       1047.25
1868                        250.92
1577                        550.13
1554                        966.43
1846                        291.41
1548                        765.93
1576                       1104.71
1265                        442.94
1559                        584.49
1525                        676.03
1229                        670.81
1565                       1008.81
1255                        603.13
1226                        633.41
1266                        652.89
1877                        394.70
1835                        961.86
1237                        339.74
1535                        913.09
1527                       1227.62
1846                        373.31
1865                        350.49
1225                       1193.74
1538                       1066.51
1546                        337.01
1848                        373.84
1277                       1035.34
1835                        960.35
1549                        296.55
1528                       1057.01
1577                       1205.04
1224                        487.81
1238                        319.38
1254                        294.12
1855                        612.62
1578                        305.32
1228                        264.00
1528                       1021.56
1238                        736.00
1554                       1198.68
1255                        458.70
1526                        504.85
1827                        542.17
1866                        619.19
1876                        863.83
1559                       1148.96
1827                        908.73
1245                        743.27
1279                        751.49
1279                        785.25
1867                        542.86
1855                       1012.51
1829                        874.78
1534                        474.74
1536                        409.77
1547                       1178.35
1528                       1139.55
1566                        801.04
1269                        649.74
1874                        855.14
1544                        774.60
1226                        668.66
1279                       1001.56
1877                        563.79
1846                       1009.47
1274                        600.91
1824                        721.53
1244                        276.82
1226                       1236.61
1228                        533.21
1829                       1012.95
1265                        469.05
1847                        693.14
1277                       1116.02
1267                        936.10
1257                        663.64
1848                        626.12
1275                        504.12
1227                        844.72
1279                        473.72
1558                        970.24
1866                        660.52
1576                        292.00
1226                       1158.51
1228                        509.04
1259                       1148.81
1869                        468.06
1567                        661.95
1275                        561.71
1574                        429.02
1234                       1110.94
1858                       1164.74
1848                       1142.27
1844                        665.97
1544                        927.06
1856                       1126.02
1526                        637.33
1247                       1004.13
1876                        525.27
1244                        839.45
1268                        978.28
1564                        389.99
1835                        830.25
1244                        468.81
1556                        310.11
1234                        846.91
1568                       1000.54
1235                        601.13
1854                       1167.56
1575                        286.49
1867                        860.04
1569                        296.29
1276                       1140.90
1555                        801.42
1249                        813.95
1548                        626.12
1545                       1052.15
1229                        456.83
1229                        269.28
1525                        728.04
1265                        629.81
1559                        596.17
1254                        564.85
1559                        347.12
1547                        673.12
1877                        631.57
1859                        381.73
1256                        887.74
1528                        730.75
1846                        341.67
1246                        674.28
1878                        954.67
1534                        264.08
1249                        674.02
1855                       1088.57
1539                        405.68
1857                        334.92
1254                       1033.90
1837                        883.42
1578                        895.66
1826                        757.70
1536                       1083.71
1566                        352.86
1836                        923.23
1576                        785.29
1554                       1044.81
1867                        751.12
1227                        378.84
1847                        275.16
1869                        488.90
1235                        710.12
1548                        588.38
1266                        366.15
1825                        635.84
1265                       1162.42
1864                        866.30
1267                        641.69
1245                       1153.06
1865                        762.75
1836                        556.21
1256                        809.55
1566                        449.39
1845                        814.98
1834                        582.99
1558                        869.07
1534                        473.41
1266                        685.59
1829                        491.41
1266                        789.86
1835                       1010.35
1859                        732.66
1869                       1005.22
1866                        671.10
1256                        477.39
1824                        722.37
1578                       1064.78
1856                        429.21
1568                       1225.57
1256                        756.96
1569                        373.14
1534                        955.13
1226                        327.15
1275                        688.25
1235                        453.69
1247                        795.03
1528                        885.41
1268                       1050.56
1248                       1183.25
1536                        320.55
1858                        817.07
1535                        469.29
1824                        846.65
1838                        398.54
1547                       1163.16
1845                        595.81
1224                        685.90
1829                        565.28
1559                        874.29
1865                        519.99
1875                        938.75
1247                        697.25
1578                       1115.62
1547                        696.19
1579                        392.81
1529                       1184.30
1264                       1057.14
1527                        365.74
1825                        430.18
1269                        595.46
1226                       1180.56
1248                        475.89
1527                        574.53
1824                        861.11
1535                       1061.68
1525                       1104.34
1274                        534.74
1529                        939.75
1876                        679.23
1568                        377.22
1266                        756.97
1259                        983.24
1224                       1209.22
1258                        899.54
1235                        466.32
1247                       1022.50
1249                        317.84
1576                        665.19
1828                       1223.90
1575                       1126.79
